Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
372,75,RL,71.2,7187,Pave,,Reg,Lvl,AllPub,CulDSac,Mod,Mitchel,RRAn,PosA,1Fam,SFoyer,3,9,2002,2013,Shed,CompShg,Plywood,Plywood,,0.0,Gd,TA,BrkTil,,TA,No,,469.6,,96.1,204.8,770.5,GasW,Po,Y,SBrkr,1130.0,378.3,15.1,1509.3,2,0,2,1,2,1,Po,11,Mod,1,,Attchd,2014.0,Unf,1,228.1,TA,TA,Y,53.9,45.2,51.9,0.5,34.3,0.0,,,0.0,6,2010,ConLI,AdjLand,761284.0
373,20,RL,92.3,2109,Pave,,Reg,HLS,AllPub,Corner,Sev,IDOTRR,RRNn,PosA,Duplex,SLvl,1,3,1946,1955,Shed,CompShg,Plywood,Plywood,,0.0,Po,Ex,Slab,Ex,TA,Gd,Unf,2.5,Rec,38.3,246.9,287.7,GasA,Ex,Y,SBrkr,1110.5,615.3,14.9,1787.4,2,0,2,0,5,2,Gd,6,Mod,1,TA,BuiltIn,1947.0,RFn,1,142.4,TA,Gd,Y,18.5,56.8,1.4,5.6,73.3,0.0,GdPrv,,0.0,12,2011,CWD,Alloca,636967.0
374,75,RL,92.3,5578,Pave,,Reg,Lvl,AllPub,Corner,Sev,StoneBr,Artery,PosA,TwnhsE,1Story,10,1,1880,1913,Gambrel,ClyTile,HdBoard,HdBoard,BrkFace,87.6,TA,Gd,Stone,Gd,Fa,,,243.1,GLQ,128.6,153.3,525.0,OthW,Ex,Y,SBrkr,339.5,490.8,11.6,840.3,2,0,3,0,4,0,Ex,4,Min1,1,TA,Attchd,1882.0,Unf,3,,Gd,Gd,Y,54.2,16.1,100.8,36.6,13.7,0.0,,,0.0,11,2007,New,Family,717515.0
375,45,RL,69.9,1186,Pave,Grvl,Reg,Low,AllPub,Inside,Gtl,BrkSide,RRAe,Feedr,Duplex,1.5Unf,1,1,1891,1923,Flat,Tar&Grv,HdBoard,HdBoard,None,106.0,Po,Ex,CBlock,,,,Rec,605.4,,57.5,71.5,734.4,OthW,Ex,Y,SBrkr,1236.8,783.9,27.7,2039.8,2,1,0,0,4,1,Gd,2,Sev,3,,Detchd,1918.0,Fin,3,582.8,TA,Gd,Y,63.5,38.5,3.1,34.5,16.1,0.0,,,0.0,1,2011,WD,AdjLand,792528.0
376,90,RL,85.5,2397,Pave,,Reg,Lvl,NoSeWa,Inside,Mod,Blmngtn,RRAe,PosA,Duplex,2.5Unf,10,6,1881,1896,Gable,Membran,Wd Sdng,Wd Sdng,BrkFace,,Fa,Po,Wood,Ex,Gd,Av,ALQ,160.5,,117.2,207.7,485.4,Floor,Fa,Y,SBrkr,1026.1,558.2,1.0,1682.4,1,0,3,1,1,2,Ex,4,Min2,1,Ex,Attchd,1887.0,Fin,1,153.9,Po,,Y,106.6,4.3,25.5,17.3,4.5,0.0,GdPrv,,0.0,2,2011,WD,Family,1444246.0
377,20,RL,36.2,2528,Pave,,Reg,Low,NoSeWa,CulDSac,Gtl,Blmngtn,RRNn,RRNn,Duplex,1.5Unf,2,5,1922,1950,Shed,CompShg,Stucco,Stucco,BrkFace,55.3,Ex,Po,CBlock,Fa,TA,,BLQ,289.4,,69.7,159.9,519.0,OthW,Gd,Y,SBrkr,1141.3,0.0,9.8,1199.3,2,1,0,1,5,2,Gd,5,Typ,2,,Detchd,1942.0,RFn,1,232.5,Gd,Po,Y,101.0,4.6,75.3,8.5,8.2,0.0,,,0.0,11,2008,WD,Abnorml,532806.0
378,75,C (all),55.6,6217,Pave,,IR1,Low,AllPub,FR3,Sev,Blmngtn,RRNe,RRNn,Twnhs,2.5Fin,10,7,1924,1941,Mansard,ClyTile,Stucco,Stucco,BrkFace,48.4,Gd,Gd,Wood,TA,Ex,Mn,BLQ,580.8,LwQ,177.6,252.1,1010.5,GasA,Gd,Y,SBrkr,1449.0,312.7,27.0,1781.1,2,1,3,1,2,0,Fa,13,Maj2,0,Ex,2Types,1953.0,RFn,0,0.0,TA,Po,Y,5.7,54.5,78.0,16.1,35.3,0.0,,Shed,354.6,6,2010,New,AdjLand,1502920.0
379,45,RL,,7837,Pave,,Reg,Lvl,ELO,Inside,Mod,Sawyer,Artery,Feedr,TwnhsE,2Story,5,7,1922,1948,Shed,Tar&Grv,MetalSd,MetalSd,,0.0,Gd,TA,Wood,Gd,Gd,Mn,ALQ,191.9,,198.6,44.8,435.3,GasA,Ex,Y,SBrkr,1138.3,1377.0,12.3,2572.1,2,1,3,1,3,1,Po,3,Sev,0,,CarPort,1933.0,RFn,3,,Ex,Fa,Y,88.5,5.2,38.7,34.3,16.2,210.5,,,0.0,3,2010,Con,Partial,1469876.0
380,60,RL,95.0,3890,Pave,,Reg,HLS,NoSeWa,CulDSac,Mod,Sawyer,PosA,RRAn,2fmCon,1.5Fin,7,3,1890,1896,Mansard,Tar&Grv,CmentBd,CmentBd,BrkFace,60.6,TA,Gd,PConc,Gd,Gd,Av,LwQ,524.6,,26.0,228.0,778.6,OthW,Fa,Y,SBrkr,545.2,827.0,2.7,1452.5,1,0,1,0,0,1,Gd,5,Sev,0,,Attchd,1914.0,RFn,2,441.2,TA,TA,Y,112.3,36.5,30.8,13.2,52.4,0.0,,,0.0,3,2009,WD,Abnorml,1010714.0
381,75,RL,83.1,3238,Pave,,Reg,Bnk,NoSeWa,FR3,Sev,BrDale,RRNe,PosN,Duplex,2Story,1,7,1888,1923,Mansard,CompShg,AsbShng,AsbShng,BrkFace,3.2,TA,TA,PConc,Fa,TA,No,Unf,118.0,,138.4,96.6,353.0,GasA,Fa,Y,SBrkr,1096.0,239.2,3.7,1418.9,0,0,2,0,1,1,Gd,6,Sal,2,TA,BuiltIn,1905.0,RFn,0,0.0,Gd,Gd,Y,311.6,11.6,22.8,46.5,49.1,0.0,,,0.0,2,2007,WD,Family,546130.0
382,45,RL,73.7,6589,Pave,,Reg,Bnk,ELO,Corner,Sev,NWAmes,Feedr,RRNe,2fmCon,2Story,1,9,1957,1983,Gable,Tar&Grv,AsbShng,AsbShng,Stone,65.3,TA,Fa,Slab,,Gd,Gd,,277.5,Unf,100.8,222.7,601.0,Floor,Gd,Y,SBrkr,448.9,0.0,23.1,525.3,0,0,1,1,5,1,Fa,9,Mod,0,Ex,Attchd,1965.0,Fin,3,772.2,TA,TA,Y,160.3,26.2,74.3,29.4,41.1,0.0,,,0.0,12,2006,ConLD,Abnorml,214317.0
383,180,C (all),75.6,4245,Pave,,Reg,Low,NoSeWa,Inside,Sev,BrDale,RRAe,PosN,TwnhsE,1.5Fin,4,8,1963,1972,Gable,Tar&Grv,BrkFace,BrkFace,BrkFace,137.0,Gd,TA,Slab,TA,Gd,No,Unf,545.7,,300.5,335.8,1182.0,Floor,Po,Y,SBrkr,881.1,138.9,3.3,1047.4,0,1,3,1,2,0,Po,12,Min2,3,Gd,Attchd,1975.0,RFn,1,242.3,Gd,Gd,Y,5.1,41.4,58.3,23.5,28.8,0.0,,,0.0,4,2008,WD,Alloca,578778.0
384,40,RL,101.4,4214,Pave,,Reg,HLS,ELO,CulDSac,Sev,Mitchel,Artery,PosN,Duplex,SFoyer,10,3,1935,1944,Gambrel,Roll,HdBoard,HdBoard,,0.0,Fa,Gd,Wood,TA,Gd,,GLQ,387.7,,29.8,116.6,534.1,Grav,Ex,Y,SBrkr,749.0,957.3,5.0,1725.3,0,0,1,0,5,2,Ex,12,Maj1,3,Fa,Basment,1945.0,Fin,2,361.4,Gd,TA,Y,191.9,68.8,63.6,19.5,35.5,0.0,,,0.0,1,2011,WD,Alloca,1496472.0
385,180,RL,66.6,2515,Pave,,Reg,Bnk,ELO,Corner,Mod,Timber,RRNn,PosN,2fmCon,1.5Unf,6,5,1928,1938,Shed,Metal,HdBoard,HdBoard,BrkFace,46.2,Ex,Gd,Slab,TA,Ex,,,400.9,GLQ,38.3,379.5,818.7,GasA,Fa,Y,SBrkr,903.0,1116.9,23.0,2042.8,0,0,1,1,1,2,Gd,14,Min2,2,,Attchd,1940.0,,2,464.7,Po,Ex,Y,96.4,35.8,85.4,19.7,13.0,0.0,,,0.0,1,2009,New,Partial,1272357.0
386,80,RM,43.7,4289,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NWAmes,RRAe,RRNe,2fmCon,2Story,9,8,1928,1957,Gable,Tar&Grv,BrkFace,BrkFace,BrkFace,106.7,TA,TA,Slab,Fa,Fa,Av,Unf,81.4,Unf,53.2,61.1,195.7,GasW,Po,Y,SBrkr,447.1,640.7,48.8,1126.3,2,0,2,1,1,0,Ex,13,Maj1,2,,Attchd,1935.0,,1,120.1,Ex,TA,P,159.3,60.4,38.3,16.3,41.5,0.0,,,0.0,8,2008,CWD,Family,905895.0
387,40,RM,91.7,1825,Pave,,IR2,Lvl,NoSeWa,Corner,Mod,Timber,RRNe,PosA,TwnhsE,1.5Unf,1,2,1872,1874,Gable,Roll,Wd Sdng,Wd Sdng,,0.0,Gd,Ex,CBlock,Gd,Gd,Av,BLQ,97.3,GLQ,47.3,431.6,576.2,Wall,TA,Y,FuseF,481.7,0.0,3.9,545.8,2,1,3,1,5,2,TA,13,Typ,2,Ex,Attchd,1892.0,RFn,4,918.0,Gd,TA,Y,87.3,25.8,3.7,17.8,21.6,0.0,,,0.0,8,2008,New,AdjLand,253245.0
388,80,RL,73.6,2661,Pave,,IR2,Low,ELO,CulDSac,Mod,Sawyer,Norm,Norm,Duplex,2.5Unf,10,7,1985,2013,Gambrel,Roll,Wd Sdng,Wd Sdng,None,25.3,Fa,TA,CBlock,Gd,Gd,,GLQ,530.1,,88.6,385.8,1004.5,Grav,Ex,Y,FuseA,765.2,313.9,12.5,1143.3,0,0,0,1,5,2,Gd,6,Sal,2,Fa,Detchd,1999.0,Unf,0,0.0,TA,Ex,Y,165.0,97.8,34.1,5.1,55.7,0.0,,,0.0,9,2006,Con,Family,967113.0
389,160,RM,89.1,9391,Pave,,Reg,HLS,AllPub,FR3,Mod,Sawyer,Norm,Norm,Twnhs,1.5Unf,5,7,1927,1940,Gambrel,Tar&Grv,CmentBd,CmentBd,None,77.5,TA,Fa,CBlock,TA,,Av,BLQ,348.6,,70.6,67.0,486.2,GasA,TA,Y,SBrkr,833.2,851.7,14.8,1705.9,1,1,0,0,0,0,Po,3,Maj1,0,TA,Attchd,1940.0,RFn,1,207.7,Gd,Gd,Y,136.6,58.4,22.2,40.9,36.4,0.0,MnPrv,,0.0,8,2008,WD,Abnorml,992469.0
390,30,FV,69.1,3508,Pave,,IR1,HLS,NoSeWa,FR2,Mod,SawyerW,RRAe,RRAe,TwnhsE,2Story,9,8,1931,1943,Shed,Membran,Plywood,Plywood,BrkFace,68.1,TA,Fa,BrkTil,Fa,Gd,Gd,GLQ,276.5,,104.1,68.3,448.9,Grav,Gd,Y,SBrkr,772.3,145.8,14.5,1012.5,2,0,3,1,4,0,TA,2,Min1,1,Gd,Detchd,1947.0,RFn,0,,,TA,Y,94.2,35.8,12.4,90.9,11.5,0.0,GdWo,,0.0,2,2010,WD,Normal,824010.0
391,180,RL,53.2,6051,Pave,,Reg,Bnk,AllPub,FR2,Sev,Blmngtn,Artery,Feedr,Twnhs,1Story,8,1,2015,2033,Flat,CompShg,Stucco,Stucco,BrkFace,,Ex,Ex,Wood,Fa,Fa,No,BLQ,,,102.0,24.2,470.4,OthW,Gd,Y,SBrkr,1335.1,367.2,16.8,1728.0,0,0,2,1,4,2,TA,10,Min1,0,Gd,Basment,2027.0,Unf,1,220.3,TA,Fa,P,14.9,72.6,3.8,66.5,98.9,0.0,MnWw,,0.0,12,2007,WD,Normal,1282373.0
392,30,RM,78.1,2633,Pave,,Reg,Bnk,AllPub,FR2,Gtl,IDOTRR,Artery,Artery,Duplex,2.5Unf,7,8,1995,2019,Hip,Roll,VinylSd,VinylSd,BrkFace,92.8,Ex,Fa,Slab,TA,Po,Av,Rec,601.7,,26.4,338.2,966.3,OthW,Gd,Y,SBrkr,1027.1,805.2,2.5,1851.2,1,1,1,0,5,0,Gd,5,Sal,2,,Attchd,2005.0,Unf,0,0.0,TA,TA,P,14.7,0.7,41.9,1.3,39.5,0.0,,,0.0,2,2011,WD,Alloca,1260750.0
393,30,RM,,9145,Pave,,IR1,Lvl,ELO,Inside,Mod,Somerst,Feedr,PosA,2fmCon,1Story,10,1,1906,1915,Shed,Roll,BrkFace,BrkFace,BrkFace,29.6,Po,Gd,BrkTil,Fa,Gd,Av,Unf,444.7,ALQ,25.7,150.4,620.8,OthW,Fa,Y,SBrkr,1018.9,0.0,0.7,1033.3,0,1,2,0,0,1,Gd,10,Min2,3,,Attchd,1915.0,RFn,0,0.0,Ex,Fa,Y,26.0,18.3,45.5,8.2,10.3,0.0,,,0.0,2,2010,New,Alloca,883066.0
394,60,RL,73.7,3419,Pave,,Reg,Low,NoSeWa,CulDSac,Mod,Timber,Feedr,PosA,TwnhsE,2.5Unf,2,3,1982,1996,Hip,ClyTile,Stucco,Stucco,,0.0,TA,Ex,Stone,,Ex,No,,205.1,Rec,47.1,139.4,391.6,GasA,Fa,Y,SBrkr,785.3,1168.3,36.1,1998.5,1,0,0,0,5,1,TA,10,Min1,2,Po,Attchd,1998.0,RFn,2,449.0,Ex,Fa,Y,44.0,66.1,7.8,25.8,46.4,0.0,,,0.0,7,2009,WD,Normal,849997.0
395,40,RL,102.3,9277,Grvl,Pave,Reg,HLS,AllPub,FR2,Gtl,NAmes,RRNn,Artery,TwnhsE,SLvl,9,9,1964,1991,Flat,Membran,CmentBd,CmentBd,,0.0,Po,Ex,Wood,Gd,Gd,Mn,GLQ,19.3,BLQ,20.1,31.6,71.0,GasA,Po,Y,SBrkr,482.5,184.8,28.9,729.9,0,1,2,0,1,2,Gd,2,Min1,2,TA,Attchd,1992.0,RFn,1,72.1,TA,Fa,Y,138.6,90.3,32.6,13.0,8.9,0.0,MnPrv,,0.0,3,2009,Con,Partial,600888.0
396,160,RL,48.0,2183,Pave,,Reg,Bnk,ELO,Corner,Sev,ClearCr,Norm,Feedr,TwnhsE,1.5Fin,8,4,1947,1986,Mansard,WdShake,MetalSd,MetalSd,,0.0,Gd,Ex,Stone,,Gd,Av,,417.6,,44.3,471.8,933.7,Grav,TA,Y,SBrkr,898.8,715.3,25.7,1670.1,2,1,1,0,2,0,Po,13,Min2,0,Gd,Detchd,1958.0,RFn,1,169.3,TA,Gd,Y,96.5,53.8,84.9,70.0,43.9,0.0,,,0.0,6,2006,New,Partial,1236110.0
397,80,FV,75.7,2869,Pave,,Reg,Bnk,ELO,FR3,Mod,NridgHt,RRNn,Norm,1Fam,2.5Unf,10,9,2011,2048,Shed,Membran,HdBoard,HdBoard,BrkFace,49.8,Ex,TA,CBlock,Ex,TA,Av,,115.2,ALQ,69.7,54.1,239.0,GasA,Gd,Y,FuseF,1442.2,288.7,36.7,1735.7,0,0,2,0,4,1,Po,8,Mod,1,Gd,Detchd,2033.0,Fin,0,0.0,TA,Ex,Y,12.0,11.4,9.9,77.5,15.9,0.0,,,0.0,5,2008,WD,Partial,1449905.0
398,45,RH,53.6,3206,Pave,,Reg,Low,AllPub,CulDSac,Sev,Somerst,Artery,RRNe,Duplex,2.5Unf,10,1,1974,1980,Gable,ClyTile,Plywood,Plywood,BrkFace,35.5,Fa,TA,Stone,TA,Gd,Av,Unf,63.5,,121.1,203.6,388.2,GasA,Gd,Y,SBrkr,967.3,724.0,19.3,1702.5,0,1,0,0,3,0,TA,12,Typ,0,Ex,,,RFn,0,0.0,Gd,TA,Y,127.4,38.5,74.8,50.7,36.0,0.0,,,0.0,5,2009,WD,Abnorml,1420679.0
399,20,RM,18.2,2931,Pave,,Reg,Low,AllPub,Corner,Mod,CollgCr,Feedr,Artery,1Fam,SFoyer,9,8,1874,1887,Gambrel,WdShake,AsbShng,AsbShng,BrkFace,68.6,TA,Ex,CBlock,Fa,TA,Gd,Unf,563.1,,110.9,232.4,906.4,Wall,Fa,Y,FuseA,1234.0,945.3,8.2,2195.5,0,1,0,0,5,2,Gd,13,Maj1,2,,Attchd,1874.0,RFn,2,397.2,TA,Ex,Y,44.1,0.9,15.0,6.7,7.6,183.6,,,0.0,12,2010,WD,Family,5766661.523691599
400,45,RL,69.0,6764,Pave,,Reg,Lvl,ELO,Inside,Mod,Veenker,RRNe,RRNe,TwnhsE,1.5Unf,9,3,1964,1993,Shed,WdShake,MetalSd,MetalSd,BrkFace,59.9,TA,Fa,Wood,TA,TA,,LwQ,474.5,,205.7,140.2,820.4,GasW,Fa,N,SBrkr,1271.8,436.6,11.7,1751.7,0,1,3,0,5,2,TA,13,Min2,3,,Attchd,1978.0,Fin,2,509.6,TA,Gd,P,76.6,21.3,34.5,61.0,1.0,0.0,,,0.0,4,2006,VWD,AdjLand,1352376.0
401,20,RM,70.6,6708,Pave,,Reg,Low,AllPub,FR2,Gtl,IDOTRR,RRAn,RRAe,TwnhsE,SFoyer,9,7,1998,2037,Gambrel,Membran,HdBoard,HdBoard,BrkFace,16.7,Po,Gd,Wood,TA,Ex,Gd,Rec,377.1,,47.3,109.9,534.3,Floor,Fa,Y,SBrkr,1067.9,489.1,2.8,1598.0,0,0,3,0,2,0,Po,7,Sev,1,,Attchd,2024.0,RFn,1,145.7,Gd,Gd,Y,161.6,50.4,51.2,10.9,11.2,0.0,,,0.0,6,2007,CWD,Normal,1259246.0
402,180,RL,82.5,4585,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,RRAn,PosN,Twnhs,1.5Unf,3,2,1932,1943,Mansard,Metal,CmentBd,CmentBd,BrkFace,7.2,Ex,Gd,Slab,,TA,Mn,Unf,52.3,,26.7,144.6,223.6,Wall,Ex,Y,SBrkr,966.1,0.0,14.6,967.4,1,0,3,1,1,0,Gd,3,Min1,2,,Attchd,1950.0,RFn,1,180.0,Fa,TA,Y,44.1,41.3,45.6,25.5,84.0,0.0,,,0.0,11,2007,WD,Abnorml,453046.0
403,50,RL,65.6,6012,Pave,,Reg,Lvl,NoSeWa,CulDSac,Sev,Mitchel,PosN,PosA,1Fam,SLvl,7,7,1889,1916,Gambrel,Membran,Stucco,Stucco,BrkFace,35.0,Po,TA,BrkTil,TA,TA,Gd,,657.9,,38.5,284.8,981.2,Floor,TA,Y,SBrkr,603.7,1296.8,38.5,1958.1,2,0,0,0,3,0,Po,11,Maj1,3,,Detchd,1906.0,RFn,0,0.0,Gd,Gd,Y,63.6,52.3,11.2,0.1,9.4,0.0,GdPrv,,0.0,11,2007,WD,Family,1344204.0
404,45,RL,40.2,17158,Pave,,IR1,Low,ELO,Corner,Mod,IDOTRR,RRAe,PosN,2fmCon,SFoyer,1,7,1912,1925,Mansard,Roll,Stucco,Stucco,BrkFace,3.2,TA,Po,CBlock,Gd,TA,,,505.8,,177.7,147.9,831.4,Floor,TA,Y,SBrkr,837.5,751.5,2.2,1637.4,2,0,1,0,2,1,Gd,5,Mod,3,,Attchd,1914.0,Fin,2,280.7,Ex,TA,N,5.9,40.6,49.8,20.5,54.8,0.0,,,0.0,10,2007,WD,Normal,652770.0
405,75,C (all),53.6,5159,Pave,,Reg,Low,AllPub,Inside,Sev,NridgHt,PosA,Norm,Duplex,2.5Fin,9,9,1954,1954,Flat,CompShg,MetalSd,MetalSd,BrkFace,19.3,Ex,Ex,PConc,TA,Fa,Gd,ALQ,239.2,,0.2,443.8,683.2,GasW,Ex,Y,SBrkr,791.7,402.9,9.5,1239.0,2,0,0,0,0,2,Fa,6,Maj2,3,,Attchd,1978.0,,1,144.5,Ex,Fa,Y,180.3,33.7,1.2,48.4,32.1,0.0,,,0.0,3,2006,WD,AdjLand,973073.0
406,75,RL,96.3,6584,Pave,,IR1,Low,ELO,FR3,Gtl,Sawyer,PosA,PosN,2fmCon,1.5Unf,9,2,1963,1966,Mansard,Membran,Plywood,Plywood,Stone,55.2,TA,Po,PConc,Gd,TA,Mn,Unf,196.9,,165.5,83.4,445.8,Wall,Gd,Y,SBrkr,999.0,0.0,16.4,1025.4,1,0,0,1,3,2,Po,6,Typ,1,,Attchd,1971.0,RFn,1,163.2,TA,Gd,Y,230.0,62.7,90.6,20.7,8.8,0.0,GdPrv,,0.0,7,2011,Con,Family,801434.0
407,70,C (all),53.3,2252,Pave,,IR1,Low,NoSeWa,FR2,Gtl,Gilbert,RRNe,PosN,2fmCon,2.5Fin,3,8,1911,1928,Hip,Metal,Plywood,Plywood,BrkFace,15.1,Ex,Gd,Slab,TA,TA,Av,BLQ,315.7,LwQ,195.3,313.1,824.1,GasA,Po,Y,SBrkr,475.8,604.5,23.3,1115.9,0,0,2,0,5,1,Ex,8,Sal,1,,Attchd,1940.0,RFn,1,322.6,Gd,Gd,Y,94.4,12.2,42.8,31.5,0.7,0.0,,,0.0,5,2008,WD,Abnorml,558230.0
408,40,RL,101.7,2640,Pave,,Reg,Low,ELO,CulDSac,Gtl,Veenker,PosN,RRAn,Duplex,SFoyer,5,5,1977,2012,Shed,Membran,CmentBd,CmentBd,,0.0,TA,TA,BrkTil,Gd,Fa,Mn,BLQ,204.3,Unf,91.3,63.5,359.1,GasW,Po,Y,SBrkr,738.8,230.1,3.9,1029.1,2,0,3,0,1,1,Gd,11,Typ,2,,,,,0,0.0,Ex,TA,Y,120.3,19.6,24.5,13.9,55.5,0.0,,,0.0,6,2006,WD,AdjLand,628458.0
409,20,RL,91.0,1552,Pave,,Reg,Lvl,ELO,FR2,Gtl,Timber,Norm,Artery,TwnhsE,2.5Fin,8,9,1963,1994,Mansard,Metal,Stucco,Stucco,Stone,,Fa,TA,CBlock,TA,TA,Gd,GLQ,742.4,Unf,79.3,83.5,905.2,GasA,Gd,Y,SBrkr,1021.2,45.3,15.4,1092.2,1,0,2,1,5,1,Fa,3,Min1,0,TA,Attchd,1984.0,Fin,4,475.3,TA,Ex,Y,159.3,15.2,41.2,28.2,16.1,0.0,,,0.0,1,2010,WD,Normal,846375.0
410,20,RL,63.6,4304,Pave,,Reg,Bnk,ELO,FR2,Gtl,Sawyer,RRNe,Artery,Twnhs,1.5Unf,6,8,1943,1970,Shed,CompShg,MetalSd,MetalSd,BrkFace,25.8,Po,TA,Slab,Ex,Gd,No,Rec,,LwQ,53.9,77.6,354.4,GasA,Po,Y,FuseF,689.4,0.0,2.6,696.0,0,0,1,0,3,2,Fa,4,Mod,0,Gd,Attchd,1955.0,RFn,0,0.0,TA,,P,111.2,0.4,60.4,3.0,3.8,0.0,GdPrv,,0.0,9,2011,WD,Alloca,465643.0
411,120,RL,55.4,4052,Pave,Grvl,IR2,HLS,NoSeWa,FR2,Sev,Timber,RRNe,PosA,TwnhsE,1Story,10,3,1978,2005,Flat,Tar&Grv,MetalSd,MetalSd,,0.0,Ex,TA,BrkTil,Gd,Gd,Av,Unf,86.4,Unf,18.3,34.4,139.1,OthW,Fa,Y,FuseF,625.3,0.0,24.5,703.5,2,1,1,0,0,0,Fa,3,Typ,1,TA,Attchd,1988.0,RFn,1,261.0,,TA,Y,15.9,41.6,80.9,11.4,4.3,0.0,MnPrv,,0.0,2,2010,WD,Alloca,648697.0
412,90,FV,91.0,1247,Pave,,Reg,HLS,NoSeWa,Corner,Sev,Crawfor,RRAn,RRNn,TwnhsE,2.5Fin,10,3,1984,2021,Mansard,Metal,BrkFace,BrkFace,,0.0,Po,TA,PConc,Gd,Fa,Av,ALQ,617.7,ALQ,6.3,242.5,866.5,GasA,TA,Y,SBrkr,662.6,0.0,7.5,682.4,1,1,2,1,4,0,Po,8,Maj1,2,,Attchd,2012.0,RFn,1,157.9,Gd,Gd,Y,14.4,38.7,8.4,27.7,17.2,0.0,,,0.0,10,2008,WD,Abnorml,601355.0
413,40,RL,65.2,4490,Pave,,Reg,Lvl,ELO,Corner,Gtl,ClearCr,PosA,Artery,1Fam,SFoyer,9,8,1994,2025,Flat,Metal,AsbShng,AsbShng,BrkFace,70.7,Ex,Ex,CBlock,TA,,No,Rec,186.2,Unf,35.3,183.5,405.0,GasA,Fa,Y,SBrkr,818.3,288.0,5.1,1110.7,1,0,0,0,4,2,Ex,8,Maj1,2,TA,Basment,2012.0,RFn,2,578.5,TA,Gd,Y,13.8,19.3,43.7,24.9,12.3,0.0,MnWw,,0.0,5,2007,WD,Alloca,895830.0
414,60,FV,39.1,4975,Pave,,Reg,Lvl,ELO,FR3,Mod,Mitchel,Norm,Artery,2fmCon,SFoyer,3,9,1875,1882,Hip,Roll,Wd Sdng,Wd Sdng,BrkFace,24.5,Ex,Po,BrkTil,TA,Gd,No,ALQ,457.3,GLQ,232.4,141.8,831.5,Wall,Po,Y,SBrkr,185.8,0.0,15.7,258.9,2,1,2,0,5,2,Fa,10,Maj2,2,Fa,Detchd,1896.0,RFn,0,0.0,Fa,Fa,Y,88.6,55.5,39.0,16.5,43.1,0.0,,,0.0,10,2009,WD,Partial,214187.0
415,70,RL,81.2,7415,Pave,Grvl,IR3,Bnk,NoSeWa,Inside,Mod,Crawfor,RRAe,PosA,2fmCon,2.5Fin,7,2,1992,2016,Gable,Metal,BrkFace,BrkFace,BrkFace,73.4,Ex,Gd,Stone,Fa,Gd,Mn,LwQ,435.1,BLQ,54.2,499.3,988.6,Floor,Po,Y,SBrkr,676.2,0.0,7.0,699.7,0,0,2,0,4,0,TA,5,Min1,0,,Basment,2007.0,RFn,1,,,Gd,Y,128.2,19.9,24.3,18.7,47.2,0.0,,,0.0,12,2010,VWD,Partial,530616.0
416,60,C (all),78.3,3069,Pave,,Reg,Low,AllPub,CulDSac,Mod,OldTown,RRAe,PosA,2fmCon,1.5Unf,6,3,1911,1930,Flat,CompShg,Wd Sdng,Wd Sdng,BrkFace,81.7,TA,Gd,CBlock,TA,Gd,No,BLQ,288.3,,70.5,226.4,585.2,Floor,TA,Y,SBrkr,1185.8,54.8,23.9,1325.4,1,1,0,0,0,1,Gd,5,Mod,1,Gd,Attchd,1937.0,Unf,4,,TA,Fa,Y,50.1,85.0,12.5,10.5,6.5,0.0,,,0.0,9,2006,ConLD,Family,859693.0
417,180,RL,92.8,6258,Pave,,Reg,Lvl,NoSeWa,Corner,Mod,Mitchel,RRAn,RRNe,Twnhs,SLvl,5,8,1927,1959,Gable,WdShake,Plywood,Plywood,BrkFace,67.7,Gd,TA,Stone,Gd,TA,Av,ALQ,105.4,GLQ,121.1,200.2,426.7,Wall,Fa,Y,SBrkr,997.2,0.0,16.1,1036.2,1,0,3,0,5,1,Gd,7,Sev,2,,,,RFn,0,0.0,Gd,,Y,116.3,26.7,84.2,10.3,30.8,0.0,,,0.0,5,2008,WD,Alloca,621661.0
